date,calories,gsr,heart-rate,skin-temp,steps
2015-06-30 11:48Z,1.6,9.91004e-05,65,89.6,0
2015-06-30 11:49Z,1.8,8.9703e-05,66,89.6,0
2015-06-30 11:50Z,1.3,9.85534e-05,68,90.5,0
2015-06-30 11:51Z,1.8,0.000107085,75,90.5,0
2015-06-30 11:52Z,1.2,0.000105322,65,90.5,0
2015-06-30 11:53Z,1.6,0.000108277,72,90.5,0
2015-06-30 11:54Z,1.3,,66,,0
2015-06-30 11:55Z,1.8,0.00010474,72,90.5,0
2015-06-30 11:56Z,1.9,0.000114439,73,90.5,0
2015-06-30 11:57Z,2.5,9.85534e-05,92,90.5,0
2015-06-30 11:58Z,2.2,0.00011009,92,90.5,0
2015-06-30 11:59Z,1.8,0.00012713,78,90.5,0
2015-06-30 12:00Z,2.1,9.12049e-05,90,90.5,0
2015-06-30 12:01Z,2.4,0.000129976,86,90.5,0
2015-06-30 12:02Z,2.3,0.000127835,96,90.5,0
2015-06-30 12:03Z,2.3,0.000128545,85,90.5,0
2015-06-30 12:04Z,2.4,0.000121623,86,91.4,0
2015-06-30 12:05Z,2.4,0.000133623,94,91.4,0
2015-06-30 12:06Z,2.3,0.000129976,86,91.4,0
2015-06-30 12:07Z,2.3,0.000129976,81,91.4,0
2015-06-30 12:08Z,2.3,0.000137373,86,91.4,0
2015-06-30 12:09Z,2.1,0.000131423,89,90.5,0
2015-06-30 12:10Z,2.5,0.000127835,81,91.4,0
2015-06-30 12:11Z,2.4,0.000132152,73,91.4,0
2015-06-30 12:12Z,2.4,0.000134365,86,91.4,0
2015-06-30 12:13Z,2.2,0.000137373,78,91.4,0
2015-06-30 12:14Z,2.2,0.0001428,80,91.4,0
2015-06-30 12:15Z,2.2,0.000151764,86,91.4,0
2015-06-30 12:16Z,2.3,0.000156889,85,91.4,0
2015-06-30 12:17Z,2.3,0.000156023,79,91.4,0
2015-06-30 12:18Z,2.6,0.00015776,90,92.3,13
2015-06-30 12:19Z,2.5,0.000148441,82,92.3,7
2015-06-30 12:20Z,2.3,0.000136615,95,91.4,0
2015-06-30 12:21Z,3.5,0.000115713,89,91.4,39
2015-06-30 12:22Z,2.5,0.000140448,92,91.4,0
2015-06-30 12:23Z,2.3,0.000138135,100,91.4,0
2015-06-30 12:24Z,2.4,0.000145997,88,91.4,0
2015-06-30 12:25Z,2.1,0.000152607,83,91.4,0
2015-06-30 12:26Z,2.4,0.000147622,90,91.4,0
2015-06-30 12:27Z,2.2,0.000150927,88,91.4,0
2015-06-30 12:28Z,2.2,0.000145191,88,91.4,0
2015-06-30 12:29Z,2.3,0.000163992,88,91.4,0
2015-06-30 12:30Z,2.3,0.000172368,87,91.4,0
2015-06-30 12:31Z,2.3,0.000182178,89,91.4,0
2015-06-30 12:32Z,2.3,0.000163087,91,92.3,0
2015-06-30 12:33Z,2.2,0.000170471,91,92.3,0
2015-06-30 12:34Z,2.3,0.000185228,90,92.3,0
2015-06-30 12:35Z,2.3,0.000184206,93,92.3,0
2015-06-30 12:36Z,2,0.000175254,90,92.3,0
2015-06-30 12:37Z,2.1,0.000185228,95,92.3,0
2015-06-30 12:38Z,2.4,0.00019577,95,92.3,0
2015-06-30 12:39Z,2.4,0.000179178,91,92.3,0
2015-06-30 12:40Z,2.4,0.000180172,98,92.3,0
2015-06-30 12:41Z,2.3,0.000189375,95,92.3,0
2015-06-30 12:42Z,2.4,0.000182178,85,92.3,8
2015-06-30 12:43Z,2.3,0.000177205,93,92.3,0
2015-06-30 12:44Z,2.4,0.000179178,83,92.3,0
2015-06-30 12:45Z,2.3,0.000204633,85,92.3,9
2015-06-30 12:46Z,2.2,0.000222348,94,92.3,0
2015-06-30 12:47Z,1.8,0.000180172,83,91.4,0
2015-06-30 12:48Z,1.8,0.000208059,83,91.4,0
2015-06-30 12:49Z,1.9,0.000235002,83,91.4,0
2015-06-30 12:50Z,1.6,0.000211543,80,91.4,0
2015-06-30 12:51Z,1.6,0.000132152,78,92.3,0
2015-06-30 12:52Z,2.2,0.000211543,82,92.3,0
2015-06-30 12:53Z,1.8,0.000196856,72,92.3,0
2015-06-30 12:54Z,1.8,0.000232415,71,92.3,0
2015-06-30 12:55Z,1.6,0.000206911,74,92.3,0
2015-06-30 12:56Z,1.3,0.000130697,72,92.3,0
2015-06-30 12:57Z,1.2,0.000159516,67,92.3,0
2015-06-30 12:58Z,1.3,0.000162187,67,92.3,0
2015-06-30 12:59Z,1.9,0.000218686,75,92.3,0
2015-06-30 13:00Z,1.5,0.000205769,73,92.3,0
2015-06-30 13:01Z,1.4,0.000162187,68,92.3,0
2015-06-30 13:02Z,1.4,0.00018729,68,92.3,0
2015-06-30 13:03Z,1.5,0.000212717,71,92.3,0
2015-06-30 13:04Z,1.5,0.000102447,67,92.3,0
2015-06-30 13:05Z,1.3,0.000167663,68,92.3,0
2015-06-30 13:06Z,1.6,0.000156023,65,92.3,0
2015-06-30 13:07Z,1.7,0.000156023,74,92.3,0
2015-06-30 13:08Z,1.3,0.00019577,71,92.3,0
2015-06-30 13:09Z,1.9,0.000210375,73,92.3,0
2015-06-30 13:10Z,1.4,0.000221121,70,92.3,0
2015-06-30 13:11Z,1.6,0.000208059,72,92.3,0
2015-06-30 13:12Z,1.6,0.00011962,70,92.3,0
2015-06-30 13:13Z,1.3,0.000144389,66,92.3,0
2015-06-30 13:14Z,1.3,0.000156889,69,92.3,0
2015-06-30 13:15Z,1.7,0.000108277,67,92.3,0
2015-06-30 13:16Z,1.7,0.000172368,74,92.3,0
2015-06-30 13:17Z,2.1,0.000159516,74,92.3,0
2015-06-30 13:18Z,2.5,0.00020238,106,92.3,7
2015-06-30 13:19Z,2.1,0.00019577,95,92.3,9
2015-06-30 13:20Z,2.8,0.000150094,84,92.3,10
2015-06-30 13:21Z,1.9,0.000147622,66,92.3,0
2015-06-30 13:22Z,2.2,0.000205769,77,91.4,0
2015-06-30 13:23Z,1.8,0.000204633,73,91.4,0
2015-06-30 13:24Z,1.6,0.000150927,60,90.5,0
2015-06-30 13:25Z,1.2,0.000121623,62,90.5,0
2015-06-30 13:26Z,1.3,0.000146807,62,90.5,0
2015-06-30 13:27Z,1.3,0.0001428,61,89.6,0
2015-06-30 13:28Z,1.2,0.000146807,66,89.6,0
2015-06-30 13:29Z,1.5,0.000122977,63,89.6,0
2015-06-30 13:30Z,1.2,0.000125036,65,89.6,0
2015-06-30 13:31Z,1.3,0.000132886,63,89.6,0
2015-06-30 13:32Z,1.3,0.00011009,62,89.6,0
2015-06-30 13:33Z,1.2,9.42847e-05,64,89.6,0
2015-06-30 13:34Z,1.6,9.53342e-05,65,89.6,0
2015-06-30 13:35Z,1.2,0.000111316,62,89.6,0
2015-06-30 13:36Z,1.4,0.000127835,65,90.5,0
2015-06-30 13:37Z,1.9,0.000109482,68,90.5,0
2015-06-30 13:38Z,1.6,0.000100204,70,89.6,0
2015-06-30 13:39Z,1.3,0.000101319,61,90.5,0
2015-06-30 13:40Z,1.3,0.000135861,59,90.5,0
2015-06-30 13:41Z,1.5,9.17111e-05,63,90.5,0
2015-06-30 13:42Z,1.4,9.74685e-05,61,89.6,0
2015-06-30 13:43Z,1.6,0.000107085,65,89.6,0
2015-06-30 13:44Z,1.5,8.9703e-05,63,90.5,0
2015-06-30 13:45Z,1.2,9.4808e-05,65,90.5,0
2015-06-30 13:46Z,1.5,9.91004e-05,64,90.5,0
2015-06-30 13:47Z,1.5,0.00011009,66,90.5,0
2015-06-30 13:48Z,1.8,0.000111933,80,90.5,0
2015-06-30 13:49Z,1.7,0.000104162,68,90.5,0
2015-06-30 13:50Z,1.6,0.000114439,67,90.5,0
2015-06-30 13:51Z,1.4,0.000105906,65,90.5,0
2015-06-30 13:52Z,1.3,0.000111933,64,89.6,0
2015-06-30 13:53Z,1.2,0.000111316,64,90.5,0
2015-06-30 13:54Z,1.9,0.000122298,67,90.5,0
2015-06-30 13:55Z,1.6,0.000117001,71,90.5,0
2015-06-30 13:56Z,1.4,0.000109482,59,90.5,0
2015-06-30 13:57Z,2,0.000117001,65,90.5,0
2015-06-30 13:58Z,2.3,0.00011896,85,90.5,0
2015-06-30 13:59Z,2.5,0.000106494,74,90.5,0
2015-06-30 14:00Z,2.5,0.000115713,84,90.5,8
2015-06-30 14:01Z,3.2,0.000122977,88,90.5,23
2015-06-30 14:02Z,2.8,0.00012366,88,90.5,16
2015-06-30 14:03Z,3.6,0.000120284,89,90.5,24
2015-06-30 14:04Z,1.6,0.00011896,76,90.5,0
2015-06-30 14:05Z,1.4,0.000115713,59,89.6,0
2015-06-30 14:06Z,1.4,0.00011962,54,89.6,0
2015-06-30 14:07Z,1.4,0.00012366,55,89.6,0
2015-06-30 14:08Z,1.5,0.000115074,60,89.6,0
2015-06-30 14:09Z,1.3,0.000111933,59,89.6,0
2015-06-30 14:10Z,1.3,0.000115074,57,88.7,0
2015-06-30 14:11Z,1.2,9.80094e-05,59,88.7,0
2015-06-30 14:12Z,1.7,9.07015e-05,60,88.7,0
2015-06-30 14:13Z,1.2,9.2732e-05,60,88.7,0
2015-06-30 14:14Z,1.4,0.00010076,56,89.6,0
2015-06-30 14:15Z,1.8,0.000105322,57,89.6,0
2015-06-30 14:16Z,1.6,0.000102447,61,89.6,7
2015-06-30 14:17Z,1.4,9.02009e-05,58,89.6,0
2015-06-30 14:18Z,1.6,9.74685e-05,62,89.6,0
2015-06-30 14:19Z,1.5,0.000103587,60,89.6,0
2015-06-30 14:20Z,1.4,9.53342e-05,57,89.6,0
2015-06-30 14:21Z,1.8,8.87154e-05,59,89.6,0
2015-06-30 14:22Z,1.3,9.32467e-05,57,89.6,0
2015-06-30 14:23Z,1.2,9.12049e-05,54,89.6,0
2015-06-30 14:24Z,1.2,9.37643e-05,54,89.6,0
2015-06-30 14:25Z,1.3,9.32467e-05,55,88.7,0
2015-06-30 14:26Z,1.6,8.9703e-05,55,88.7,0
2015-06-30 14:27Z,2.2,8.92078e-05,69,88.7,0
2015-06-30 14:28Z,1.9,9.12049e-05,80,88.7,0
2015-06-30 14:29Z,1.6,9.53342e-05,61,88.7,0
2015-06-30 14:30Z,1.4,9.74685e-05,57,88.7,0
2015-06-30 14:31Z,1.3,9.58634e-05,55,89.6,0
2015-06-30 14:32Z,1.4,0.00010474,60,89.6,0
2015-06-30 14:33Z,1.3,0.000105906,58,89.6,0
2015-06-30 14:34Z,1.6,0.000103015,55,89.6,0
2015-06-30 14:35Z,1.7,9.63954e-05,53,88.7,0
2015-06-30 14:36Z,1.5,9.80094e-05,61,88.7,0
2015-06-30 14:37Z,1.6,9.2732e-05,61,88.7,0
2015-06-30 14:38Z,1.3,9.2732e-05,56,88.7,0
2015-06-30 14:39Z,1.5,9.58634e-05,58,89.6,0
2015-06-30 14:40Z,1.5,9.37643e-05,61,89.6,0
2015-06-30 14:41Z,1.5,0.000103587,56,89.6,0
2015-06-30 14:42Z,2,9.96505e-05,59,89.6,0
2015-06-30 14:43Z,1.4,0.000102447,63,89.6,0
2015-06-30 14:44Z,1.2,0.00011009,55,89.6,0
2015-06-30 14:45Z,1.3,0.000111933,58,89.6,0
2015-06-30 14:46Z,1.2,0.000118304,55,90.5,0
2015-06-30 14:47Z,1.3,0.000121623,54,90.5,0
2015-06-30 14:48Z,1.2,0.000102447,54,90.5,0
2015-06-30 14:49Z,3.3,9.58634e-05,57,90.5,25
2015-06-30 14:50Z,2.5,0.000108277,70,91.4,0
2015-06-30 14:51Z,1.2,9.4808e-05,62,91.4,0
2015-06-30 14:52Z,1.3,0.000112555,56,91.4,0
2015-06-30 14:53Z,1.2,0.000117651,53,90.5,0
2015-06-30 14:54Z,1.3,0.000120284,56,91.4,0
2015-06-30 14:55Z,1.3,0.00010474,57,91.4,0
2015-06-30 14:56Z,1.9,9.12049e-05,63,90.5,0
2015-06-30 14:57Z,1.5,0.000110701,61,90.5,0
2015-06-30 14:58Z,1.4,0.000101319,59,90.5,0
2015-06-30 14:59Z,1.2,0.000109482,56,90.5,0
2015-06-30 15:00Z,1.2,0.000115713,58,91.4,0
2015-06-30 15:01Z,1.7,0.000115713,61,91.4,0
2015-06-30 15:02Z,1.5,0.000117001,60,91.4,0
2015-06-30 15:03Z,1.7,0.00012366,60,91.4,0
2015-06-30 15:04Z,1.2,0.000124346,59,91.4,0
2015-06-30 15:05Z,1.5,0.000118304,60,91.4,0
2015-06-30 15:06Z,1.2,0.00011962,59,91.4,0
2015-06-30 15:07Z,1.9,0.000122298,60,91.4,0
2015-06-30 15:08Z,1.9,0.000117651,72,91.4,0
2015-06-30 15:09Z,2,9.32467e-05,72,91.4,0
2015-06-30 15:10Z,1.2,9.91004e-05,62,91.4,0
2015-06-30 15:11Z,1.7,0.000111316,63,91.4,0
2015-06-30 15:12Z,2,0.000105322,81,91.4,0
2015-06-30 15:13Z,1.6,9.53342e-05,70,91.4,0
2015-06-30 15:14Z,1.5,0.000104162,56,91.4,0
2015-06-30 15:15Z,1.6,9.74685e-05,64,91.4,0
2015-06-30 15:16Z,1.4,9.4808e-05,56,91.4,0
2015-06-30 15:17Z,2,9.37643e-05,65,91.4,0
2015-06-30 15:18Z,1.4,9.2732e-05,61,91.4,0
2015-06-30 15:19Z,1.3,0.000103587,58,91.4,0
2015-06-30 15:20Z,1.7,0.000104162,59,91.4,0
2015-06-30 15:21Z,1.5,9.22202e-05,57,91.4,0
2015-06-30 15:22Z,1.2,9.58634e-05,52,91.4,0
2015-06-30 15:23Z,1.3,9.69305e-05,57,91.4,0
2015-06-30 15:24Z,1.3,9.85534e-05,54,91.4,0
2015-06-30 15:25Z,1.8,9.42847e-05,55,91.4,0
2015-06-30 15:26Z,1.8,9.4808e-05,62,91.4,0
2015-06-30 15:27Z,1.4,9.58634e-05,51,91.4,0
2015-06-30 15:28Z,1.3,9.53342e-05,56,91.4,0
2015-06-30 15:29Z,1.2,9.53342e-05,57,91.4,0
2015-06-30 15:30Z,1.7,0.000100204,60,91.4,0
2015-06-30 15:31Z,1.5,9.96505e-05,52,91.4,0
2015-06-30 15:32Z,1.5,9.85534e-05,58,91.4,0
2015-06-30 15:33Z,1.5,0.000104162,54,91.4,0
2015-06-30 15:34Z,3,9.42847e-05,65,91.4,17
2015-06-30 15:35Z,2.4,0.000105322,66,91.4,7
2015-06-30 15:36Z,2,0.000110701,72,91.4,0
2015-06-30 15:37Z,1.9,0.000106494,62,91.4,0
2015-06-30 15:38Z,1.8,0.000109482,53,91.4,0
2015-06-30 15:39Z,1.6,0.000108878,55,91.4,0
2015-06-30 15:40Z,1.4,0.00010474,52,91.4,0
2015-06-30 15:41Z,1.3,0.000104162,55,91.4,0
2015-06-30 15:42Z,1.5,0.000122298,51,91.4,0
2015-06-30 15:43Z,1.2,9.74685e-05,53,92.3,0
2015-06-30 15:44Z,1.6,0.000101881,53,91.4,0
2015-06-30 15:45Z,1.6,0.000101319,52,91.4,0
2015-06-30 15:46Z,1.8,0.000105906,65,91.4,0
2015-06-30 15:47Z,1.7,0.000101881,54,91.4,0
2015-06-30 15:48Z,1.4,0.000108277,53,91.4,0
2015-06-30 15:49Z,1.3,0.000102447,58,91.4,0
2015-06-30 15:50Z,1.5,0.000103587,57,91.4,0
2015-06-30 15:51Z,1.2,0.000111316,56,91.4,0
2015-06-30 15:52Z,1.6,0.00010076,53,91.4,0
2015-06-30 15:53Z,1.5,9.69305e-05,54,91.4,6
2015-06-30 15:54Z,1.4,0.000105906,55,91.4,0
2015-06-30 15:55Z,1.6,0.000110701,55,91.4,0
2015-06-30 15:56Z,2.1,0.000113179,66,91.4,0
2015-06-30 15:57Z,2.6,9.42847e-05,72,91.4,0
2015-06-30 15:58Z,5.3,9.2732e-05,81,91.4,35
2015-06-30 15:59Z,2.4,0.000134365,90,92.3,0
2015-06-30 16:00Z,2.5,1.40434,100,91.4,0
2015-06-30 16:01Z,3,0.887065,79,90.5,12
2015-06-30 16:02Z,2.5,0.872457,83,89.6,22
2015-06-30 16:03Z,2.4,0.521421,84,89.6,0
2015-06-30 16:04Z,2.3,1.23647,83,89.6,0
2015-06-30 16:05Z,1.9,1.88311,84,89.6,0
2015-06-30 16:06Z,1.8,3.34867,79,89.6,0
2015-06-30 16:07Z,1.5,3.46175,61,89.6,0
2015-06-30 16:08Z,2.1,2.75892,68,89.6,0
2015-06-30 16:09Z,2.1,0.996405,85,90.5,0
2015-06-30 16:10Z,2.5,1.76209,82,90.5,0
2015-06-30 16:11Z,2.4,0.811885,89,90.5,0
2015-06-30 16:12Z,2,2.13876,81,90.5,0
2015-06-30 16:13Z,2.4,0.54202,82,90.5,0
2015-06-30 16:14Z,2.4,0.585692,64,90.5,0
2015-06-30 16:15Z,2.7,0.602127,84,90.5,0
2015-06-30 16:16Z,1.7,0.00990955,67,90.5,0
2015-06-30 16:17Z,2.1,0.106486,65,90.5,0
2015-06-30 16:18Z,1.3,0.0794127,56,90.5,0
2015-06-30 16:19Z,1.4,0.131413,56,90.5,0
2015-06-30 16:20Z,2.2,0.146796,64,90.5,0
2015-06-30 16:21Z,2,0.00124343,66,90.5,0
2015-06-30 16:22Z,1.9,0.00286813,68,90.5,0
2015-06-30 16:23Z,2.1,0.0451544,61,90.5,0
2015-06-30 16:24Z,1.7,0.0461653,62,90.5,0
2015-06-30 16:25Z,1.6,0.0560337,59,90.5,0
2015-06-30 16:26Z,1.8,0.0357882,59,90.5,0
2015-06-30 16:27Z,1.5,0.0248364,58,90.5,0
2015-06-30 16:28Z,2.1,0.00145187,65,89.6,0
2015-06-30 16:29Z,1.4,0.00192541,60,89.6,0
2015-06-30 16:30Z,2,0.0193605,64,89.6,0
2015-06-30 16:31Z,1.6,0.00922155,60,89.6,0
2015-06-30 16:32Z,1.5,0.0155154,61,89.6,0
2015-06-30 16:33Z,1.7,0.0205759,60,89.6,0
2015-06-30 16:34Z,2,0.00156885,61,89.6,0
2015-06-30 16:35Z,2.1,0.0152599,70,89.6,0
2015-06-30 16:36Z,1.8,0.00785404,63,90.5,0
2015-06-30 16:37Z,1.6,0.00707002,56,89.6,0
2015-06-30 16:38Z,1.2,0.00469395,57,89.6,0
2015-06-30 16:39Z,1.4,0.00625946,55,89.6,0
2015-06-30 16:40Z,2,0.00602157,62,89.6,0
2015-06-30 16:41Z,1.9,0.0072283,62,89.6,0
2015-06-30 16:42Z,1.9,0.0017525,63,89.6,0
2015-06-30 16:43Z,1.6,0.002669,65,89.6,0
2015-06-30 16:44Z,2,0.00275912,56,89.6,0
2015-06-30 16:45Z,1.5,0.00135107,63,89.6,0
2015-06-30 16:46Z,1.4,0.00233699,57,89.6,0
2015-06-30 16:47Z,1.7,0.00246999,61,90.5,0
2015-06-30 16:48Z,1.4,0.00199043,60,90.5,0
2015-06-30 16:49Z,1.7,0.00182173,57,90.5,0
2015-06-30 16:50Z,1.4,0.00120949,57,90.5,0
2015-06-30 16:51Z,1.5,0.000444131,56,89.6,0
2015-06-30 16:52Z,1.7,0.00098551,60,89.6,0
2015-06-30 16:53Z,1.5,0.00095861,55,90.5,0
2015-06-30 16:54Z,2,0.00097466,61,90.5,0
2015-06-30 16:55Z,1.5,0.000798575,56,90.5,0
2015-06-30 16:56Z,1.2,0.000323961,51,90.5,0
2015-06-30 16:57Z,1.3,0.000665257,50,90.5,0
2015-06-30 16:58Z,1.2,0.000672663,50,91.4,0
2015-06-30 16:59Z,1.2,0.000691539,52,91.4,0
2015-06-30 17:00Z,1.1,0.00070702,50,91.4,0
2015-06-30 17:01Z,1.2,0.000699236,51,91.4,0
2015-06-30 17:02Z,1.3,0.000699236,50,91.4,0
2015-06-30 17:03Z,1.2,0.00070702,49,91.4,0
2015-06-30 17:04Z,1.2,0.000710944,48,91.4,0
2015-06-30 17:05Z,1.2,0.00071489,47,91.4,0
2015-06-30 17:06Z,1.3,0.000718858,47,91.4,0
2015-06-30 17:07Z,1.2,0.00072686,47,91.4,0
2015-06-30 17:08Z,1.3,0.000718858,48,91.4,0
2015-06-30 17:09Z,1.2,0.000734951,46,91.4,0
2015-06-30 17:10Z,1.2,0.00073903,48,91.4,0
2015-06-30 17:11Z,1.4,0.000755575,50,92.3,0
2015-06-30 17:12Z,1.2,0.00095861,46,92.3,0
2015-06-30 17:13Z,1.2,0.00098007,47,92.3,0
2015-06-30 17:14Z,1.2,0.00100201,47,92.3,0
2015-06-30 17:15Z,1.2,0.00101316,44,92.3,0
2015-06-30 17:16Z,1.3,0.00100757,45,92.3,0
2015-06-30 17:17Z,1.2,0.00103013,44,92.3,0
2015-06-30 17:18Z,1.2,0.00105319,44,92.3,0
2015-06-30 17:19Z,1.2,0.00107677,44,92.3,0
2015-06-30 17:20Z,1.2,0.00107677,44,92.3,0
2015-06-30 17:21Z,1.2,0.00108274,44,92.3,0
2015-06-30 17:22Z,1.2,0.00110087,45,92.3,0
2015-06-30 17:23Z,1.2,0.00110087,45,93.2,0
2015-06-30 17:24Z,1.2,0.00110698,45,93.2,0
2015-06-30 17:25Z,1.2,0.00111931,45,93.2,0
2015-06-30 17:26Z,1.2,0.00111931,44,93.2,0
2015-06-30 17:27Z,1.3,0.00113805,44,93.2,0
2015-06-30 17:28Z,1.2,0.00113177,44,93.2,0
2015-06-30 17:29Z,1.2,0.0019361,43,93.2,0
2015-06-30 17:30Z,1.2,0.00205764,44,93.2,0
2015-06-30 17:31Z,1.2,0.00213893,44,93.2,0
2015-06-30 17:32Z,1.2,0.0021508,43,93.2,0
2015-06-30 17:33Z,1.2,0.00218681,44,93.2,0
2015-06-30 17:34Z,1.2,0.00221115,43,93.2,0
2015-06-30 17:35Z,1.2,0.0022732,44,93.2,0
2015-06-30 17:36Z,1.2,0.00233699,44,93.2,0
2015-06-30 17:37Z,1.3,0.00245636,44,94.1,0
2015-06-30 17:38Z,1.5,0.00258182,51,94.1,0
2015-06-30 17:39Z,1.5,0.00226065,58,93.2,0
2015-06-30 17:40Z,1.7,0.0016859,53,93.2,0
2015-06-30 17:41Z,1.4,0.00195765,57,93.2,0
2015-06-30 17:42Z,1.2,0.000189375,46,92.3,0
2015-06-30 17:43Z,1.2,0.000182178,46,91.4,0
2015-06-30 17:44Z,1.2,0.000185228,45,91.4,0
2015-06-30 17:45Z,1.2,0.000183189,45,90.5,0
2015-06-30 17:46Z,1.2,0.000182178,44,90.5,0
2015-06-30 17:47Z,1.2,0.000176227,43,90.5,0
2015-06-30 17:48Z,1.2,0.00016953,43,89.6,0
2015-06-30 17:49Z,1.3,0.000150094,42,89.6,0
2015-06-30 17:50Z,1.2,0.000133623,42,89.6,0
2015-06-30 17:51Z,1.2,0.00012573,42,88.7,0
2015-06-30 17:52Z,1.2,0.000114439,42,88.7,0
2015-06-30 17:53Z,1.2,0.000110701,42,88.7,0
2015-06-30 17:54Z,1.2,0.000107679,42,88.7,0
2015-06-30 17:55Z,1.2,0.000106494,42,88.7,0
2015-06-30 17:56Z,1.2,0.000105906,42,88.7,0
2015-06-30 17:57Z,1.2,0.000106494,42,88.7,0
2015-06-30 17:58Z,1.2,0.000105906,42,88.7,0
2015-06-30 17:59Z,1.2,0.000105906,42,88.7,0
2015-06-30 18:00Z,1.3,0.000105322,42,88.7,0
2015-06-30 18:01Z,1.2,0.000104162,42,88.7,0
2015-06-30 18:02Z,1.2,0.000104162,43,88.7,0
2015-06-30 18:03Z,1.2,0.00010474,41,88.7,0
2015-06-30 18:04Z,1.2,0.000103587,41,87.8,0
2015-06-30 18:05Z,1.2,0.000102447,42,87.8,0
2015-06-30 18:06Z,1.2,0.000103587,42,87.8,0
2015-06-30 18:07Z,1.2,0.000103015,42,87.8,0
2015-06-30 18:08Z,1.2,0.000103587,42,87.8,0
2015-06-30 18:09Z,1.2,0.000103587,42,87.8,0
2015-06-30 18:10Z,1.3,0.000104162,41,87.8,0
2015-06-30 18:11Z,1.2,0.000101881,41,87.8,0
2015-06-30 18:12Z,1.2,0.000103587,41,87.8,0
2015-06-30 18:13Z,1.2,0.00010076,43,87.8,0
2015-06-30 18:14Z,1.3,0.000100204,45,87.8,0
2015-06-30 18:15Z,1.2,0.000111316,46,87.8,0
2015-06-30 18:16Z,1.2,0.000132152,47,87.8,0
2015-06-30 18:17Z,1.2,0.000138902,44,88.7,0
2015-06-30 18:18Z,1.2,0.000140448,46,88.7,0
2015-06-30 18:19Z,1.3,0.000144389,46,88.7,0
2015-06-30 18:20Z,1.2,0.000146807,47,88.7,0
2015-06-30 18:21Z,1.2,0.000148441,48,88.7,0
2015-06-30 18:22Z,1.2,0.000151764,44,88.7,0
2015-06-30 18:23Z,1.2,0.000156889,48,88.7,0
2015-06-30 18:24Z,1.4,0.000158635,49,88.7,0
2015-06-30 18:25Z,1.2,0.000156889,51,88.7,0
2015-06-30 18:26Z,1.2,0.000100204,47,88.7,0
2015-06-30 18:27Z,1.2,9.80094e-05,48,88.7,0
2015-06-30 18:28Z,1.2,9.85534e-05,49,88.7,0
2015-06-30 18:29Z,1.5,9.85534e-05,48,88.7,0
2015-06-30 18:30Z,1.3,0.000108878,55,88.7,0
2015-06-30 18:31Z,1.2,0.000156889,44,88.7,0
2015-06-30 18:32Z,1.2,0.000173325,45,88.7,0
2015-06-30 18:33Z,1.2,0.000186256,45,89.6,0
2015-06-30 18:34Z,1.2,0.000196856,44,89.6,0
2015-06-30 18:35Z,1.2,0.000206911,46,89.6,0
2015-06-30 18:36Z,1.2,0.000221121,43,90.5,0
2015-06-30 18:37Z,1.3,0.000228587,44,90.5,0
2015-06-30 18:38Z,1.2,0.000233705,44,90.5,0
2015-06-30 18:39Z,1.2,0.000238937,45,90.5,0
2015-06-30 18:40Z,1.2,0.000248376,43,90.5,0
2015-06-30 18:41Z,1.2,0.000255346,46,90.5,0
2015-06-30 18:42Z,1.3,0.000258188,43,91.4,0
2015-06-30 18:43Z,1.2,0.000240263,45,91.4,0
2015-06-30 18:44Z,1.2,0.000247005,44,91.4,0
2015-06-30 18:45Z,1.2,0.000251141,43,91.4,0
2015-06-30 18:46Z,1.3,0.000251141,44,90.5,0
2015-06-30 18:47Z,1.2,0.000248376,45,90.5,0
2015-06-30 18:48Z,1.2,0.000252535,45,90.5,0
2015-06-30 18:49Z,1.2,0.000255346,45,90.5,0
2015-06-30 18:50Z,1.2,0.000256763,45,90.5,0
2015-06-30 18:51Z,1.2,0.000259621,45,90.5,0
2015-06-30 18:52Z,1.2,0.000263968,44,90.5,0
2015-06-30 18:53Z,1.2,0.000265433,45,90.5,0
2015-06-30 18:54Z,1.2,0.000263968,44,90.5,0
2015-06-30 18:55Z,1.2,0.000269878,45,90.5,0
2015-06-30 18:56Z,1.3,0.000269878,44,90.5,0
2015-06-30 18:57Z,1.2,0.000275919,44,90.5,0
2015-06-30 18:58Z,1.4,0.000278991,52,90.5,0
2015-06-30 18:59Z,1.2,0.000108277,42,90.5,0
2015-06-30 19:00Z,1.2,0.000108878,44,90.5,0
2015-06-30 19:01Z,1.2,0.000110701,43,90.5,0
2015-06-30 19:02Z,1.2,0.000116355,43,90.5,0
2015-06-30 19:03Z,1.2,0.000115074,43,90.5,0
2015-06-30 19:04Z,1.2,0.000116355,42,90.5,0
2015-06-30 19:05Z,1.2,0.000116355,43,89.6,0
2015-06-30 19:06Z,1.2,0.000117001,42,89.6,0
2015-06-30 19:07Z,1.3,0.000116355,43,89.6,0
2015-06-30 19:08Z,1.2,0.000112555,43,89.6,0
2015-06-30 19:09Z,1.2,0.000111933,43,89.6,0
2015-06-30 19:10Z,1.2,0.000113179,43,89.6,0
2015-06-30 19:11Z,1.2,0.000114439,43,89.6,0
2015-06-30 19:12Z,1.2,0.000110701,43,89.6,0
2015-06-30 19:13Z,1.2,0.000111316,42,89.6,0
2015-06-30 19:14Z,1.2,0.000110701,42,89.6,0
2015-06-30 19:15Z,1.2,0.000108878,43,88.7,0
